id,side,price,qty
7717,BUY,104,16
7718,SELL,102,95
7719,BUY,101,68
7720,SELL,103,50
7721,SELL,100,26
7722,SELL,104,36
7723,BUY,103,64
7724,BUY,102,25
7725,SELL,98,5
7726,BUY,103,53
7727,BUY,100,48
7728,BUY,104,33
7729,SELL,100,30
7730,BUY,104,76
7731,BUY,97,52
7732,SELL,96,71
7733,SELL,97,66
7734,BUY,99,13
7735,BUY,98,95
7736,SELL,103,71
7737,SELL,104,79
7738,BUY,98,94
7739,SELL,96,4
7740,SELL,99,84
7741,BUY,104,24
7742,BUY,97,80
7743,BUY,98,3
7744,SELL,103,93
7745,SELL,98,4
7746,SELL,105,70
7747,SELL,98,56
7748,BUY,98,8
7749,SELL,103,5
7750,BUY,96,58
7751,SELL,100,77
7752,SELL,100,47
7753,SELL,99,42
7754,BUY,105,29
7755,BUY,95,72
7756,SELL,104,70
7757,SELL,95,39
7758,BUY,101,70
7759,BUY,103,49
7760,BUY,99,13
7761,BUY,104,83
7762,BUY,99,89
7763,BUY,104,27
7764,SELL,96,39
7765,SELL,100,41
7766,BUY,95,29
7767,BUY,97,36
7768,SELL,101,51
7769,SELL,105,18
7770,BUY,104,43
7771,BUY,95,96
7772,SELL,105,46
7773,SELL,103,30
7774,SELL,104,54
7775,BUY,104,63
7776,BUY,103,22
7777,BUY,95,36
7778,SELL,101,70
7779,BUY,105,69
7780,SELL,95,3
7781,SELL,104,15
7782,BUY,97,100
7783,BUY,99,4
7784,SELL,97,18
7785,SELL,96,62
7786,BUY,100,37
7787,SELL,95,17
7788,BUY,97,20
7789,BUY,103,28
7790,SELL,105,82
7791,SELL,96,6
7792,BUY,103,10
7793,SELL,99,66
7794,BUY,98,18
7795,BUY,98,78
7796,BUY,105,89
7797,SELL,95,34
7798,SELL,100,12
7799,BUY,96,91
7800,BUY,95,56
7801,SELL,100,50
7802,BUY,96,56
7803,SELL,102,15
7804,SELL,101,39
7805,BUY,101,100
7806,SELL,99,26
7807,BUY,97,86
7808,SELL,96,54
7809,BUY,101,41
7810,SELL,97,27
7811,SELL,102,8
7812,SELL,102,52
7813,SELL,103,32
7814,SELL,96,76
7815,BUY,103,50
7816,SELL,101,2
7817,BUY,105,42
7818,SELL,97,83
7819,BUY,101,13
7820,SELL,96,13
7821,BUY,100,21
7822,SELL,98,70
7823,SELL,104,45
7824,BUY,102,28
7825,BUY,104,65
7826,BUY,102,93
7827,SELL,100,33
7828,BUY,99,60
7829,SELL,98,99
7830,BUY,103,4
7831,SELL,96,1
7832,BUY,95,7
7833,SELL,104,12
7834,BUY,100,4
7835,BUY,99,74
7836,BUY,97,59
7837,SELL,105,51
7838,BUY,103,34
7839,BUY,95,91
7840,BUY,100,52
7841,BUY,95,12
7842,BUY,101,87
7843,SELL,102,44
7844,SELL,101,67
7845,SELL,102,6
7846,BUY,95,96
7847,SELL,100,1
7848,BUY,96,97
7849,SELL,96,23
7850,SELL,105,87
7851,SELL,97,13
7852,SELL,101,17
7853,BUY,99,68
7854,SELL,98,31
7855,BUY,105,72
7856,BUY,103,72
7857,BUY,96,88
7858,BUY,104,74
7859,BUY,102,43
7860,SELL,102,43
7861,BUY,104,1
7862,BUY,105,74
7863,SELL,101,48
7864,SELL,104,76
7865,SELL,95,48
7866,BUY,96,100
7867,SELL,103,18
7868,SELL,98,28
7869,SELL,102,100
7870,BUY,105,58
7871,SELL,100,73
7872,SELL,95,72
7873,SELL,102,11
7874,BUY,105,31
7875,BUY,103,20
7876,SELL,96,56
7877,SELL,103,52
7878,SELL,101,35
7879,SELL,103,76
7880,BUY,98,10
7881,BUY,99,66
7882,BUY,99,91
7883,BUY,97,82
7884,BUY,98,14
7885,SELL,97,94
7886,SELL,96,88
7887,SELL,97,46
7888,BUY,103,47
7889,BUY,105,92
7890,BUY,100,74
7891,SELL,104,59
7892,BUY,103,85
7893,SELL,97,18
7894,SELL,95,62
7895,BUY,99,89
7896,SELL,102,53
7897,BUY,98,7
7898,BUY,104,4
7899,BUY,105,32
7900,BUY,105,94
7901,SELL,99,89
7902,BUY,104,96
7903,BUY,104,57
7904,BUY,96,41
7905,BUY,101,36
7906,BUY,103,28
7907,BUY,101,92
7908,BUY,95,71
7909,BUY,100,94
7910,BUY,103,99
7911,SELL,101,9
7912,BUY,95,73
7913,BUY,102,63
7914,BUY,105,46
7915,SELL,100,34
7916,SELL,101,4
7917,BUY,97,94
7918,SELL,103,89
7919,SELL,98,64
7920,SELL,104,12
7921,SELL,102,22
7922,SELL,96,48
7923,SELL,96,72
7924,BUY,96,96
7925,SELL,105,30
7926,SELL,101,65
7927,SELL,101,68
7928,SELL,95,45
7929,SELL,95,50
7930,BUY,98,25
7931,SELL,100,7
7932,SELL,104,57
7933,BUY,103,13
7934,BUY,95,67
7935,BUY,100,69
7936,SELL,99,41
7937,BUY,105,76
7938,BUY,103,74
7939,SELL,97,43
7940,SELL,95,42
7941,BUY,104,61
7942,BUY,97,89
7943,BUY,101,92
7944,SELL,105,12
7945,BUY,95,100
7946,BUY,97,25
7947,BUY,103,83
7948,BUY,97,32
7949,SELL,96,98
7950,SELL,98,74
7951,BUY,99,1
7952,SELL,95,86
7953,SELL,101,24
7954,BUY,102,75
7955,BUY,103,8
7956,BUY,96,45
7957,SELL,99,19
7958,BUY,103,52
7959,SELL,102,10
7960,BUY,100,92
7961,SELL,98,13
7962,SELL,97,27
7963,BUY,103,93
7964,SELL,104,18
7965,SELL,96,28
7966,SELL,101,14
7967,BUY,96,100
7968,BUY,96,2
7969,SELL,96,70
7970,BUY,104,85
7971,BUY,98,68
7972,SELL,105,71
7973,BUY,98,92
7974,SELL,105,16
7975,BUY,96,31
7976,BUY,97,90
7977,BUY,103,46
7978,BUY,104,43
7979,SELL,101,26
7980,SELL,103,25
7981,SELL,102,33
7982,BUY,99,38
7983,BUY,104,16
7984,SELL,104,41
7985,SELL,95,92
7986,BUY,100,81
7987,SELL,102,15
7988,SELL,95,11
7989,BUY,101,11
7990,SELL,99,43
7991,BUY,105,28
7992,BUY,96,42
7993,BUY,95,95
7994,SELL,96,69
7995,SELL,104,97
7996,BUY,95,41
7997,BUY,95,1
7998,BUY,104,99
7999,SELL,101,94
8000,SELL,98,55
8001,BUY,104,9
8002,BUY,97,72
8003,BUY,95,53
8004,SELL,105,13
8005,SELL,104,87
8006,BUY,99,80
8007,BUY,96,96
8008,BUY,98,83
8009,BUY,97,85
8010,BUY,97,27
8011,BUY,97,8
8012,SELL,104,91
8013,SELL,105,8
8014,SELL,99,71
8015,BUY,102,86
8016,BUY,105,30
8017,SELL,100,7
8018,BUY,103,3
8019,BUY,99,45
8020,BUY,98,26
8021,BUY,105,34
8022,SELL,103,96
8023,BUY,97,88
8024,SELL,100,30
8025,SELL,103,86
8026,BUY,101,21
8027,SELL,97,63
8028,BUY,98,46
8029,BUY,103,46
8030,SELL,102,62
8031,SELL,103,40
8032,BUY,105,68
8033,BUY,97,16
8034,SELL,98,65
8035,SELL,100,66
8036,BUY,103,73
8037,BUY,100,51
8038,SELL,103,41
8039,SELL,97,13
8040,SELL,101,58
8041,BUY,97,80
8042,SELL,101,13
8043,BUY,97,94
8044,SELL,99,68
8045,SELL,99,98
8046,BUY,104,64
8047,SELL,105,47
8048,SELL,99,42
8049,SELL,97,96
8050,SELL,99,93
8051,BUY,102,19
8052,BUY,101,45
8053,SELL,102,77
8054,SELL,101,59
8055,BUY,101,6
8056,SELL,97,21
8057,SELL,103,29
8058,SELL,101,7
8059,BUY,99,62
8060,SELL,101,75
8061,SELL,101,25
8062,BUY,96,33
8063,BUY,103,62
8064,BUY,97,35
8065,SELL,98,88
8066,BUY,103,5
8067,BUY,98,41
8068,SELL,97,3
8069,BUY,96,80
8070,SELL,98,69
8071,BUY,98,76
8072,BUY,98,44
8073,SELL,105,19
8074,BUY,96,78
8075,BUY,105,27
8076,BUY,104,90
8077,BUY,97,8
8078,SELL,100,76
8079,BUY,99,79
8080,BUY,103,88
8081,SELL,98,46
8082,BUY,101,16
8083,BUY,98,33
8084,BUY,105,23
8085,SELL,101,99
8086,BUY,102,21
8087,SELL,103,62
8088,BUY,97,32
8089,SELL,97,12
8090,BUY,96,84
8091,SELL,97,77
8092,SELL,101,81
8093,SELL,101,86
8094,SELL,101,59
8095,BUY,99,68
8096,BUY,96,21
8097,SELL,99,65
8098,SELL,95,96
8099,SELL,103,13
8100,BUY,97,70
8101,SELL,99,49
8102,BUY,96,8
8103,BUY,103,60
8104,SELL,98,33
8105,SELL,100,8
8106,BUY,99,84
8107,SELL,101,38
8108,SELL,101,95
8109,BUY,97,24
8110,BUY,98,62
8111,BUY,99,87
8112,SELL,103,45
8113,BUY,98,37
8114,SELL,99,8
8115,BUY,98,4
8116,BUY,105,84
8117,BUY,97,69
8118,SELL,95,40
8119,BUY,100,49
8120,BUY,96,56
8121,SELL,104,90
8122,BUY,101,61
8123,SELL,99,8
8124,BUY,102,93
8125,BUY,102,62
8126,BUY,100,6
8127,SELL,104,60
8128,SELL,97,26
8129,BUY,95,59
8130,BUY,98,86
8131,SELL,105,81
8132,BUY,96,48
8133,SELL,105,68
8134,BUY,98,51
8135,BUY,96,14
8136,BUY,103,98
8137,SELL,104,2
8138,BUY,104,94
8139,BUY,104,36
8140,BUY,97,72
8141,BUY,97,51
8142,BUY,105,53
8143,BUY,104,64
8144,SELL,99,13
8145,SELL,95,69
8146,BUY,96,55
8147,SELL,98,8
8148,SELL,95,47
8149,SELL,96,49
8150,SELL,103,38
8151,SELL,100,34
8152,SELL,95,26
8153,BUY,104,28
8154,SELL,101,23
8155,BUY,96,12
8156,SELL,97,7
8157,SELL,95,97
8158,BUY,103,62
8159,BUY,100,34
8160,BUY,105,4
8161,SELL,105,6
8162,SELL,104,68
8163,BUY,96,10
8164,BUY,96,52
8165,SELL,95,11
8166,BUY,97,1
8167,BUY,103,67
8168,BUY,103,22
8169,BUY,99,54
8170,SELL,103,70
8171,BUY,98,32
8172,BUY,101,96
8173,BUY,98,83
8174,BUY,105,64
8175,SELL,97,77
8176,SELL,96,75
8177,BUY,99,38
8178,SELL,95,17
8179,SELL,103,62
8180,BUY,96,57
8181,BUY,96,8
8182,BUY,105,97
8183,BUY,95,33
8184,SELL,99,89
8185,BUY,103,61
8186,BUY,102,95
8187,SELL,102,49
8188,SELL,105,73
8189,SELL,102,42
8190,BUY,98,22
8191,BUY,101,77
8192,BUY,98,34
8193,SELL,99,2
8194,BUY,99,41
8195,SELL,101,99
8196,BUY,100,21
8197,SELL,105,90
8198,BUY,100,50
8199,BUY,99,10
8200,BUY,99,21
8201,BUY,98,59
8202,SELL,98,29
8203,BUY,100,92
8204,BUY,98,89
8205,BUY,98,96
8206,SELL,96,67
8207,BUY,95,62
8208,BUY,102,88
8209,SELL,104,32
8210,SELL,102,47
8211,SELL,95,42
8212,SELL,97,47
8213,SELL,104,98
8214,BUY,99,97
8215,BUY,104,15
8216,SELL,101,65
8217,SELL,95,80
8218,SELL,103,58
8219,SELL,102,92
8220,BUY,97,5
8221,BUY,96,99
8222,SELL,104,10
8223,BUY,96,35
8224,BUY,96,84
8225,SELL,99,51
8226,BUY,103,21
8227,SELL,105,66
8228,SELL,98,85
8229,SELL,105,67
8230,BUY,100,7
8231,BUY,102,16
8232,SELL,103,1
8233,SELL,95,20
8234,BUY,102,91
8235,BUY,97,26
8236,BUY,98,96
8237,BUY,100,22
8238,SELL,103,49
8239,BUY,103,15
8240,SELL,100,79
8241,BUY,99,34
8242,SELL,101,33
8243,SELL,95,61
8244,SELL,96,15
8245,BUY,103,36
8246,SELL,98,77
8247,BUY,105,6
8248,BUY,99,96
8249,SELL,101,29
8250,SELL,105,94
8251,BUY,104,7
8252,BUY,102,70
8253,BUY,101,91
8254,SELL,98,75
8255,BUY,96,51
8256,SELL,100,56
8257,SELL,99,21
8258,SELL,103,83
8259,SELL,104,96
8260,BUY,97,55
8261,BUY,105,95
8262,SELL,102,74
8263,BUY,96,83
8264,SELL,98,59
8265,BUY,103,16
8266,SELL,100,27
8267,SELL,100,75
8268,BUY,100,64
8269,SELL,98,27
8270,BUY,105,19
8271,SELL,97,5
8272,BUY,97,69
8273,BUY,96,98
8274,SELL,102,57
8275,BUY,97,22
8276,SELL,105,41
8277,SELL,96,11
8278,SELL,96,86
8279,BUY,102,79
8280,BUY,99,55
8281,BUY,102,44
8282,BUY,96,67
8283,SELL,97,68
8284,BUY,104,45
8285,SELL,101,60
8286,BUY,97,86
8287,BUY,102,99
8288,SELL,95,7
8289,BUY,99,57
8290,SELL,97,32
8291,BUY,99,49
8292,SELL,98,98
8293,SELL,98,25
8294,SELL,104,13
8295,BUY,100,92
8296,SELL,97,62
8297,SELL,96,1
8298,BUY,100,83
8299,BUY,95,70
8300,SELL,98,47
8301,BUY,103,79
8302,SELL,95,57
8303,BUY,103,31
8304,BUY,96,36
8305,SELL,95,47
8306,BUY,99,88
8307,SELL,105,18
8308,BUY,103,80
8309,BUY,102,78
8310,BUY,98,44
8311,SELL,101,22
8312,SELL,96,33
8313,BUY,103,61
8314,SELL,102,22
8315,BUY,97,30
8316,BUY,98,68
8317,BUY,101,35
8318,SELL,97,44
8319,SELL,95,28
8320,SELL,95,80
8321,BUY,99,86
8322,SELL,97,2
8323,SELL,100,74
8324,SELL,97,58
8325,SELL,100,7
8326,BUY,97,59
8327,BUY,98,81
8328,BUY,97,70
8329,SELL,96,14
8330,BUY,95,92
8331,BUY,98,66
8332,BUY,100,83
8333,BUY,100,85
8334,BUY,103,32
8335,SELL,98,19
8336,BUY,102,71
8337,SELL,105,99
8338,SELL,102,47
8339,BUY,97,21
8340,SELL,104,41
8341,SELL,99,99
8342,SELL,96,30
8343,BUY,98,80
8344,BUY,99,79
8345,SELL,95,99
8346,BUY,99,64
8347,BUY,104,6
8348,SELL,104,47
8349,BUY,104,41
8350,SELL,95,92
8351,BUY,104,2
8352,BUY,95,33
8353,BUY,97,19
8354,SELL,97,96
8355,BUY,98,6
8356,BUY,98,41
8357,SELL,99,59
8358,SELL,102,54
8359,BUY,104,26
8360,SELL,95,89
8361,SELL,102,43
8362,BUY,105,63
8363,SELL,98,26
8364,SELL,96,80
8365,BUY,98,68
8366,SELL,102,2
8367,BUY,103,49
8368,SELL,96,53
8369,SELL,96,67
8370,BUY,101,31
8371,BUY,101,69
8372,BUY,102,79
8373,BUY,98,59
8374,BUY,103,39
8375,SELL,99,68
8376,BUY,104,79
8377,SELL,102,78
8378,BUY,102,29
8379,SELL,104,59
8380,SELL,96,66
8381,BUY,101,82
8382,SELL,96,32
8383,SELL,100,60
8384,SELL,98,37
8385,SELL,96,55
8386,BUY,99,10
8387,SELL,96,81
8388,SELL,105,39
8389,BUY,104,83
8390,BUY,97,8
8391,SELL,101,21
8392,BUY,103,54
8393,BUY,102,72
8394,SELL,104,49
8395,BUY,99,39
8396,SELL,99,63
8397,SELL,100,4
8398,SELL,102,48
8399,SELL,103,56
8400,BUY,101,65
8401,SELL,100,48
8402,BUY,100,39
8403,SELL,96,83
8404,SELL,99,54
8405,BUY,101,90
8406,BUY,104,78
8407,BUY,96,28
8408,SELL,95,11
8409,SELL,103,28
8410,BUY,105,99
8411,BUY,100,9
8412,BUY,96,58
8413,SELL,104,64
8414,BUY,103,65
8415,BUY,101,95
8416,BUY,97,42
8417,SELL,96,25
8418,SELL,98,48
8419,BUY,101,58
8420,SELL,103,29
8421,SELL,98,3
8422,BUY,95,28
8423,BUY,96,72
8424,SELL,97,18
8425,BUY,104,82
8426,SELL,99,72
8427,BUY,101,41
8428,BUY,102,28
8429,BUY,96,100
8430,SELL,98,25
8431,SELL,102,17
8432,SELL,97,25
8433,BUY,104,92
8434,BUY,99,7
8435,SELL,95,29
8436,SELL,100,95
8437,SELL,104,24
8438,BUY,103,93
8439,SELL,100,54
8440,SELL,103,41
8441,SELL,102,61
8442,BUY,102,44
8443,BUY,100,45
8444,BUY,98,11
8445,BUY,104,76
8446,SELL,98,49
8447,SELL,97,8
8448,BUY,96,56
8449,BUY,99,6
8450,BUY,98,66
8451,BUY,102,30
8452,SELL,103,89
8453,BUY,96,25
8454,SELL,103,13
8455,BUY,99,40
8456,BUY,97,26
8457,BUY,99,93
8458,BUY,102,62
8459,SELL,103,69
8460,SELL,99,72
8461,BUY,97,74
8462,BUY,100,56
8463,BUY,102,73
8464,SELL,101,26
8465,SELL,96,84
8466,SELL,105,29
8467,SELL,103,49
8468,SELL,97,76
8469,BUY,95,73
8470,SELL,96,80
8471,BUY,103,19
8472,SELL,103,5
8473,SELL,101,33
8474,SELL,96,32
8475,SELL,102,67
8476,SELL,101,10
8477,SELL,105,12
8478,BUY,95,6
8479,BUY,100,72
8480,SELL,95,84
8481,BUY,101,9
8482,SELL,104,3
8483,BUY,95,70
8484,BUY,105,74
8485,BUY,96,83
8486,SELL,101,33
8487,SELL,97,22
8488,SELL,98,56
8489,BUY,102,18
8490,BUY,97,94
8491,SELL,101,24
8492,BUY,101,96
8493,BUY,95,75
8494,SELL,102,3
8495,BUY,101,49
8496,BUY,97,37
8497,BUY,100,25
8498,BUY,96,10
8499,BUY,98,18
8500,SELL,99,12
8501,SELL,103,14
8502,BUY,96,81
8503,SELL,102,66
8504,BUY,104,68
8505,SELL,102,88
8506,BUY,97,52
8507,SELL,98,16
8508,BUY,101,30
8509,SELL,100,62
8510,SELL,103,28
8511,BUY,105,63
8512,SELL,105,31
8513,SELL,96,36
8514,BUY,102,59
8515,BUY,101,18
8516,BUY,99,35
8517,SELL,97,42
8518,SELL,96,74
8519,BUY,101,77
8520,SELL,100,15
8521,BUY,96,90
8522,BUY,96,1
8523,SELL,95,55
8524,SELL,103,70
8525,SELL,102,99
8526,SELL,100,70
8527,SELL,100,30
8528,BUY,96,17
8529,BUY,101,96
8530,SELL,99,20
8531,BUY,103,83
8532,SELL,100,39
8533,BUY,99,44
8534,SELL,101,44
8535,SELL,100,70
8536,BUY,95,77
8537,BUY,96,83
8538,BUY,97,90
8539,SELL,96,49
8540,SELL,101,76
8541,SELL,101,60
8542,SELL,98,40
8543,SELL,100,1
8544,BUY,96,18
8545,BUY,105,97
8546,SELL,99,21
8547,BUY,99,15
8548,BUY,101,22
8549,SELL,98,62
8550,BUY,105,100
8551,SELL,98,77
8552,SELL,95,80
8553,SELL,101,12
8554,SELL,98,95
8555,SELL,95,38
8556,BUY,99,43
8557,SELL,101,66
8558,SELL,105,69
8559,SELL,105,20
8560,SELL,97,53
8561,BUY,97,58
8562,BUY,100,98
8563,SELL,103,45
8564,BUY,98,96
8565,BUY,96,89
8566,SELL,95,54
8567,BUY,100,23
8568,BUY,99,68
8569,BUY,96,53
8570,SELL,98,34
8571,SELL,101,81
8572,SELL,101,12
8573,SELL,102,22
8574,BUY,98,94
8575,BUY,105,53
8576,BUY,99,14
8577,BUY,104,78
8578,SELL,98,73
8579,SELL,100,59
8580,BUY,102,43
8581,BUY,95,89
8582,BUY,99,18
8583,SELL,105,96
8584,BUY,99,56
8585,BUY,104,67
8586,BUY,101,31
8587,SELL,98,76
8588,BUY,103,87
8589,BUY,103,49
8590,BUY,96,8
8591,SELL,97,34
8592,SELL,98,76
8593,BUY,96,79
8594,SELL,102,57
8595,BUY,99,17
8596,BUY,105,49
8597,SELL,99,11
8598,SELL,100,88
8599,BUY,99,89
8600,SELL,95,34
8601,BUY,97,28
8602,BUY,95,15
8603,BUY,104,87
8604,SELL,101,90
8605,BUY,103,82
8606,BUY,103,67
8607,BUY,98,56
8608,BUY,105,30
8609,BUY,99,12
8610,BUY,104,25
8611,SELL,104,39
8612,SELL,101,54
8613,SELL,105,51
8614,BUY,104,65
8615,SELL,102,43
8616,BUY,105,25
8617,SELL,101,36
8618,SELL,99,2
8619,BUY,96,64
8620,SELL,103,57
8621,SELL,104,82
8622,BUY,100,56
8623,SELL,95,66
8624,SELL,102,37
8625,BUY,101,6
8626,SELL,96,54
8627,SELL,104,29
8628,BUY,102,80
8629,SELL,102,76
8630,SELL,97,12
8631,SELL,104,53
8632,BUY,97,58
8633,BUY,97,9
8634,BUY,99,4
8635,BUY,96,62
8636,SELL,98,45
8637,SELL,96,71
8638,SELL,105,73
8639,BUY,101,35
8640,BUY,105,46
8641,SELL,105,3
8642,SELL,104,19
8643,SELL,102,7
8644,SELL,97,59
8645,SELL,101,74
8646,BUY,101,89
8647,SELL,105,51
8648,SELL,105,87
8649,BUY,96,33
8650,BUY,105,73
8651,BUY,96,7
8652,BUY,95,6
8653,SELL,98,73
8654,BUY,97,18
8655,BUY,95,10
8656,SELL,105,86
8657,SELL,95,91
8658,SELL,105,90
8659,SELL,96,47
8660,SELL,95,78
8661,BUY,100,52
8662,BUY,95,12
8663,SELL,105,39
8664,BUY,105,16
8665,BUY,95,87
8666,BUY,99,49
8667,SELL,101,98
8668,BUY,95,79
8669,BUY,103,37
8670,SELL,95,24
8671,BUY,104,99
8672,BUY,105,62
8673,SELL,105,19
8674,BUY,101,22
8675,BUY,104,74
8676,SELL,96,4
8677,BUY,98,64
8678,BUY,104,97
8679,BUY,98,42
8680,SELL,105,57
8681,BUY,103,87
8682,BUY,105,56
8683,BUY,101,55
8684,SELL,95,44
8685,SELL,97,21
8686,BUY,97,12
8687,SELL,102,31
8688,SELL,98,48
8689,SELL,98,10
8690,SELL,95,27
8691,BUY,103,54
8692,SELL,99,73
8693,BUY,100,83
8694,BUY,99,55
8695,BUY,105,96
8696,SELL,104,21
8697,SELL,105,65
8698,SELL,96,84
8699,BUY,96,99
8700,BUY,100,16
8701,BUY,105,41
8702,BUY,105,33
8703,BUY,96,5
8704,SELL,101,71
8705,SELL,99,4
8706,SELL,104,58
8707,SELL,99,80
8708,SELL,98,16
8709,SELL,102,98
8710,BUY,98,24
8711,BUY,103,61
8712,SELL,101,39
8713,BUY,100,68
8714,SELL,99,53
8715,BUY,104,19
8716,BUY,100,11
8717,BUY,97,63
8718,BUY,103,28
8719,BUY,102,84
8720,SELL,105,36
8721,SELL,97,17
8722,BUY,100,89
8723,BUY,98,23
8724,BUY,95,36
8725,SELL,96,97
8726,BUY,102,60
8727,SELL,98,20
8728,SELL,98,98
8729,SELL,104,11
8730,BUY,104,13
8731,BUY,103,17
8732,SELL,95,98
8733,SELL,95,47
8734,SELL,97,43
8735,SELL,104,21
8736,BUY,103,38
8737,BUY,101,64
8738,BUY,99,2
8739,BUY,103,97
8740,BUY,96,4
8741,SELL,95,53
8742,SELL,96,9
8743,SELL,100,59
8744,BUY,100,57
8745,SELL,97,55
8746,BUY,105,69
8747,SELL,105,66
8748,SELL,95,70
8749,SELL,105,56
8750,BUY,96,37
8751,SELL,96,18
8752,BUY,101,40
8753,BUY,105,21
8754,BUY,102,38
8755,SELL,101,62
8756,SELL,99,27
8757,BUY,102,100
8758,BUY,105,36
8759,SELL,103,89
8760,SELL,95,47
8761,BUY,100,29
8762,SELL,99,96
8763,SELL,102,12
8764,BUY,102,52
8765,BUY,96,62
8766,SELL,102,68
8767,BUY,105,27
8768,BUY,95,31
8769,SELL,99,36
8770,SELL,97,11
8771,SELL,100,18
8772,BUY,96,27
8773,BUY,102,15
8774,BUY,100,30
8775,BUY,103,55
8776,SELL,96,55
8777,SELL,103,6
8778,BUY,99,91
8779,SELL,95,57
8780,BUY,102,57
8781,BUY,102,44
8782,BUY,99,73
8783,BUY,103,22
8784,SELL,103,39
8785,BUY,101,42
8786,BUY,98,97
8787,SELL,97,10
8788,SELL,95,58
8789,SELL,104,19
8790,BUY,100,34
8791,BUY,95,24
8792,SELL,105,40
8793,BUY,105,96
8794,SELL,104,31
8795,SELL,99,8
8796,SELL,101,83
8797,BUY,95,85
8798,SELL,105,97
8799,BUY,96,35
8800,BUY,97,36
8801,SELL,101,51
8802,SELL,101,31
8803,BUY,100,51
8804,SELL,105,55
8805,BUY,97,85
8806,BUY,96,91
8807,BUY,95,68
8808,SELL,96,85
8809,SELL,101,93
8810,SELL,95,49
8811,SELL,97,32
8812,SELL,102,95
8813,BUY,103,37
8814,BUY,99,24
8815,BUY,96,79
8816,BUY,104,1
8817,SELL,99,24
8818,SELL,99,58
8819,BUY,97,11
8820,SELL,97,86
8821,SELL,101,44
8822,SELL,104,73
8823,SELL,97,68
8824,SELL,105,65
8825,SELL,97,70
8826,SELL,105,74
8827,BUY,105,24
8828,BUY,96,1
8829,SELL,98,71
8830,SELL,102,34
8831,BUY,99,34
8832,BUY,96,13
8833,BUY,97,49
8834,BUY,103,32
8835,SELL,105,34
8836,SELL,98,87
8837,SELL,104,27
8838,BUY,96,5
8839,SELL,105,4
8840,SELL,97,4
8841,BUY,99,33
8842,SELL,102,19
8843,BUY,98,59
8844,SELL,105,69
8845,SELL,97,74
8846,BUY,105,99
8847,BUY,99,17
8848,BUY,98,97
8849,SELL,96,61
8850,SELL,102,86
8851,SELL,105,54
8852,BUY,102,15
8853,SELL,104,86
8854,SELL,103,36
8855,SELL,99,63
8856,SELL,97,80
8857,BUY,103,96
8858,BUY,104,3
8859,SELL,101,30
8860,BUY,97,45
8861,BUY,105,12
8862,BUY,101,64
8863,SELL,95,33
8864,BUY,97,92
8865,BUY,99,73
8866,BUY,98,32
8867,SELL,101,52
8868,BUY,97,68
8869,BUY,104,84
8870,SELL,101,27
8871,BUY,102,55
8872,SELL,105,47
8873,BUY,95,52
8874,SELL,98,68
8875,SELL,103,19
8876,SELL,101,23
8877,BUY,96,11
8878,SELL,97,13
8879,SELL,99,89
8880,BUY,101,69
8881,BUY,98,34
8882,BUY,101,93
8883,SELL,98,66
8884,SELL,95,58
8885,SELL,97,30
8886,BUY,98,84
8887,BUY,100,19
8888,BUY,98,66
8889,BUY,95,87
8890,SELL,99,90
8891,BUY,105,86
8892,BUY,98,93
8893,SELL,98,36
8894,SELL,104,39
8895,SELL,95,31
8896,BUY,102,99
8897,BUY,104,44
8898,BUY,100,30
8899,SELL,97,44
8900,SELL,100,67
8901,BUY,99,27
8902,BUY,104,86
8903,BUY,96,3
8904,SELL,102,68
8905,SELL,97,100
8906,BUY,104,60
8907,SELL,97,26
8908,SELL,99,41
8909,SELL,104,38
8910,SELL,98,90
8911,BUY,102,17
8912,BUY,104,1
8913,BUY,101,48
8914,BUY,104,54
8915,SELL,103,2
8916,BUY,101,86
8917,SELL,97,57
8918,BUY,104,18
8919,BUY,103,64
8920,BUY,103,34
8921,SELL,100,17
8922,BUY,103,8
8923,SELL,100,45
8924,SELL,98,88
8925,BUY,104,19
8926,BUY,101,66
8927,SELL,103,7
8928,SELL,98,41
8929,SELL,101,89
8930,BUY,95,73
8931,SELL,101,55
8932,BUY,100,38
8933,SELL,103,1
8934,SELL,105,28
8935,BUY,101,37
8936,BUY,100,46
8937,SELL,101,35
8938,BUY,102,77
8939,BUY,104,19
8940,SELL,104,96
8941,SELL,102,22
8942,BUY,95,70
8943,SELL,97,92
8944,SELL,100,73
8945,SELL,100,96
8946,BUY,104,48
8947,BUY,98,94
8948,SELL,97,74
8949,BUY,98,69
8950,BUY,104,39
8951,BUY,103,35
8952,SELL,103,21
8953,SELL,102,33
8954,BUY,96,21
8955,BUY,104,30
8956,SELL,100,43
8957,SELL,97,96
8958,SELL,98,50
8959,BUY,98,86
8960,BUY,99,40
8961,SELL,103,75
8962,SELL,105,38
8963,BUY,95,23
8964,BUY,104,63
8965,SELL,103,58
8966,SELL,104,80
8967,SELL,102,79
8968,SELL,101,26
8969,BUY,100,18
8970,BUY,99,7
8971,BUY,102,2
8972,BUY,96,53
8973,BUY,98,29
8974,BUY,105,3
8975,SELL,95,37
8976,BUY,103,33
8977,BUY,98,59
8978,SELL,100,45
8979,BUY,95,24
8980,SELL,99,53
8981,SELL,100,60
8982,BUY,97,39
8983,SELL,99,48
8984,BUY,95,20
8985,SELL,104,69
8986,BUY,99,20
8987,BUY,103,70
